Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
7,"50.00","1.12","8.67","372.98","17.34","8.67","10890.49","8.67","1.12"
Time,Displacement,Force
(s),(mm),(kN)
"7.3600","0.6138","0.3630"
"7.3800","0.6154","0.3638"
"7.4000","0.6172","0.3646"
"7.4200","0.6190","0.3654"
"7.4400","0.6205","0.3662"
"7.4600","0.6219","0.3669"
"7.4800","0.6235","0.3674"
"7.5000","0.6250","0.3680"
"7.5200","0.6265","0.3686"
"7.5400","0.6282","0.3692"
"7.5600","0.6299","0.3699"
"7.5800","0.6317","0.3706"
"7.6000","0.6334","0.3714"
"7.6200","0.6351","0.3723"
"7.6400","0.6369","0.3731"
"7.6600","0.6384","0.3739"
"7.6800","0.6402","0.3746"
"7.7000","0.6420","0.3753"
"7.7200","0.6435","0.3760"
"7.7400","0.6452","0.3768"
"7.7600","0.6469","0.3775"
"7.7800","0.6486","0.3782"
"7.8000","0.6500","0.3788"
"7.8200","0.6517","0.3795"
"7.8400","0.6533","0.3801"
"7.8600","0.6550","0.3807"
"7.8800","0.6566","0.3815"
"7.9000","0.6585","0.3822"
"7.9200","0.6603","0.3831"
"7.9400","0.6621","0.3839"
"7.9600","0.6639","0.3847"
"7.9800","0.6655","0.3856"
"8.0000","0.6670","0.3863"
"8.0200","0.6687","0.3868"
"8.0400","0.6703","0.3874"
"8.0600","0.6719","0.3881"
"8.0800","0.6734","0.3887"
"8.1000","0.6750","0.3893"
"8.1200","0.6768","0.3900"
"8.1400","0.6785","0.3908"
"8.1600","0.6802","0.3915"
"8.1800","0.6820","0.3922"
"8.2000","0.6835","0.3930"
"8.2200","0.6853","0.3936"
"8.2400","0.6870","0.3943"
"8.2600","0.6884","0.3950"
"8.2800","0.6900","0.3956"
"8.3000","0.6918","0.3962"
"8.3200","0.6933","0.3969"
"8.3400","0.6949","0.3975"
"8.3600","0.6964","0.3981"
"8.3800","0.6982","0.3987"
"8.4000","0.6998","0.3994"
"8.4200","0.7016","0.4001"
"8.4400","0.7035","0.4008"
"8.4600","0.7053","0.4017"
"8.4800","0.7070","0.4025"
"8.5000","0.7088","0.4032"
"8.5200","0.7103","0.4040"
"8.5400","0.7119","0.4046"
"8.5600","0.7135","0.4051"
"8.5800","0.7152","0.4057"
"8.6000","0.7167","0.4064"
"8.6200","0.7184","0.4070"
"8.6400","0.7201","0.4076"
"8.6600","0.7219","0.4084"
"8.6800","0.7236","0.4091"
"8.7000","0.7253","0.4098"
"8.7200","0.7271","0.4105"
"8.7400","0.7289","0.4113"
"8.7600","0.7305","0.4120"
"8.7800","0.7323","0.4127"
"8.8000","0.7337","0.4134"
"8.8200","0.7354","0.4140"
"8.8400","0.7370","0.4145"
"8.8600","0.7386","0.4152"
"8.8800","0.7401","0.4157"
"8.9000","0.7416","0.4163"
"8.9200","0.7434","0.4168"
"8.9400","0.7450","0.4175"
"8.9600","0.7468","0.4182"
"8.9800","0.7487","0.4189"
"9.0000","0.7504","0.4197"
"9.0200","0.7521","0.4204"
"9.0400","0.7539","0.4211"
"9.0600","0.7554","0.4218"
"9.0800","0.7570","0.4224"
"9.1000","0.7585","0.4229"
"9.1200","0.7602","0.4234"
"9.1400","0.7617","0.4240"
"9.1600","0.7633","0.4246"
"9.1800","0.7650","0.4252"
"9.2000","0.7668","0.4259"
"9.2200","0.7684","0.4265"
"9.2400","0.7701","0.4272"
"9.2600","0.7718","0.4278"
"9.2800","0.7734","0.4285"
"9.3000","0.7752","0.4291"
"9.3200","0.7768","0.4297"
"9.3400","0.7785","0.4304"
"9.3600","0.7801","0.4310"
"9.3800","0.7818","0.4316"
"9.4000","0.7834","0.4323"
"9.4200","0.7851","0.4329"
"9.4400","0.7866","0.4335"
"9.4600","0.7884","0.4341"
"9.4800","0.7900","0.4347"
"9.5000","0.7918","0.4354"
"9.5200","0.7937","0.4361"
"9.5400","0.7955","0.4369"
"9.5600","0.7971","0.4376"
"9.5800","0.7989","0.4383"
"9.6000","0.8004","0.4389"
"9.6200","0.8018","0.4394"
"9.6400","0.8035","0.4399"
"9.6600","0.8051","0.4404"
"9.6800","0.8066","0.4410"
"9.7000","0.8082","0.4415"
"9.7200","0.8100","0.4421"
"9.7400","0.8117","0.4427"
"9.7600","0.8134","0.4434"
